merch_state,month_date,accommodation_cost,transaction_count,unique_visitors,min_cost,max_cost,q25,q75,data_quality_flag,period_start,period_end,calculation_timestamp
UT,2024-11-01,162.44999694824219,330770,1812,53.389999389648438,895.6400146484375,108.30000305175781,244.6199951171875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MA,2024-11-01,251.58999633789062,326013,1462,56.25,2309.8701171875,143.33999633789062,487.3800048828125,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WY,2024-11-01,167.44999694824219,303548,1246,71.629997253417969,851.6199951171875,123.01000213623047,278.79998779296875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ID,2024-11-01,181.5,275950,1131,54.75,889.969970703125,122.11000061035156,316.07000732421875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DC,2024-11-01,307.07000732421875,189452,740,60.650001525878906,2568.81005859375,164.07000732421875,636.70001220703125,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ND,2024-11-01,173.44000244140625,170656,853,58.229999542236328,786.95001220703125,121.66000366210938,275.02999877929688,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CT,2024-11-01,231.96000671386719,130070,793,67.2300033569336,1114.06005859375,115.09999847412109,377.25,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DE,2024-11-01,171.47000122070312,62132,415,54.330001831054688,1246.6099853515625,102.69000244140625,291.1300048828125,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ME,2024-11-01,204.13999938964844,59851,387,55.4900016784668,990.44000244140625,131.83000183105469,380.52999877929688,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NH,2024-11-01,211.72000122070312,57541,350,54.270000457763672,1012.52001953125,133.47999572753906,356.02999877929688,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VT,2024-11-01,276.39999389648438,41642,216,69.959999084472656,1176.949951171875,168.46000671386719,561.92999267578125,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
RI,2024-11-01,282.52999877929688,28831,171,73.040000915527344,1637.3499755859375,181.44000244140625,585.69000244140625,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
FL,2024-12-01,206.08000183105469,2517067,10438,58.419998168945312,3626.6298828125,114.73000335693359,405.92999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CA,2024-12-01,206.08999633789062,2289737,10422,60.180000305175781,1987.52001953125,113.40000152587891,386.989990234375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TX,2024-12-01,169.80999755859375,2283681,10811,55.389999389648438,1166.8599853515625,107.55000305175781,299.1400146484375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NV,2024-12-01,202.11000061035156,2170022,8025,59.040000915527344,1815.949951171875,109.95999908447266,390.67001342773438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TN,2024-12-01,175.16000366210938,1304128,5374,55.169998168945312,1445.3399658203125,103.19999694824219,308.70999145507812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IL,2024-12-01,189.94999694824219,934624,3812,56.75,1264.510009765625,117.45999908447266,326.010009765625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
GA,2024-12-01,186.58999633789062,909734,4273,57.880001068115234,1263.6600341796875,117.52999877929688,306.0,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
LA,2024-12-01,166.02000427246094,884515,3308,54.049999237060547,1218.31005859375,105.08999633789062,298.32000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VA,2024-12-01,177.72999572753906,864963,3404,59.229999542236328,1166.449951171875,113.58999633789062,304.20001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CO,2024-12-01,178.60000610351562,847576,4013,54.5099983215332,1628.219970703125,109.84999847412109,350.1300048828125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MO,2024-12-01,176.69000244140625,847395,3748,56.279998779296875,1077.02001953125,110.58999633789062,302.27999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
PA,2024-12-01,193.46000671386719,812979,3510,57.650001525878906,1125.0400390625,120.77999877929688,336.27999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WI,2024-12-01,183.69000244140625,804230,3463,60.720001220703125,1083.780029296875,118.58999633789062,304.6199951171875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AK,2024-12-01,207.02000427246094,797843,2277,53.540000915527344,1794.0400390625,121.13999938964844,386.60000610351562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OK,2024-12-01,148.22999572753906,772797,3098,52.319999694824219,748.80999755859375,103.91999816894531,224.8699951171875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OH,2024-12-01,185.1199951171875,719163,2913,60.680000305175781,938.8699951171875,124.06999969482422,321.32000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AZ,2024-12-01,191.71000671386719,714025,3287,55.150001525878906,1478.6099853515625,115.11000061035156,376.1199951171875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KS,2024-12-01,162.47999572753906,624451,2495,64.6500015258789,727.260009765625,119.26000213623047,247.94999694824219,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MS,2024-12-01,139.42999267578125,616808,2386,52.950000762939453,745.280029296875,95.449996948242188,208.52999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NC,2024-12-01,184.16000366210938,608429,3087,56.330001831054688,1366.2099609375,120.45999908447266,312.20001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IN,2024-12-01,184.07000732421875,604837,2512,56.200000762939453,1173.4300537109375,124.56999969482422,342.26998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KY,2024-12-01,169.02000427246094,599517,2419,60.7599983215332,1007.5700073242188,119.58999633789062,273.10000610351562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NY,2024-12-01,242.19000244140625,560454,3123,54.409999847412109,3003.5400390625,135.44000244140625,532.6099853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MN,2024-12-01,184.55999755859375,553093,2521,58.590000152587891,1130.6400146484375,121.98999786376953,316.70001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WA,2024-12-01,192.72999572753906,541338,2365,54.209999084472656,1352.449951171875,120.27999877929688,356.41000366210938,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NM,2024-12-01,156.91000366210938,526676,2417,55.290000915527344,853.78997802734375,99.9000015258789,234.49000549316406,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OR,2024-12-01,216.02000427246094,480088,1961,67.5999984741211,2201.469970703125,137.52999877929688,438.79998779296875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MI,2024-12-01,168.66000366210938,442464,2174,55.220001220703125,1043.1099853515625,111.62000274658203,284.39999389648438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IA,2024-12-01,170.08000183105469,435923,1832,59.189998626708984,852.84002685546875,119.44999694824219,291.3599853515625,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AR,2024-12-01,152.24000549316406,386111,1732,57.630001068115234,838.260009765625,109.48999786376953,231.64999389648438,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AL,2024-12-01,170.44999694824219,361287,1758,56.7599983215332,923.02001953125,116.59999847412109,272.66000366210938,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SD,2024-12-01,155.00999450683594,336852,1458,56.569999694824219,1120.1199951171875,105.66000366210938,258.989990234375,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
HI,2024-12-01,261.67001342773438,329705,1290,59.970001220703125,3715.89990234375,126.86000061035156,515.6099853515625,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MT,2024-12-01,176.52000427246094,318857,1157,73.5999984741211,1203.510009765625,127.09999847412109,308.67999267578125,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MD,2024-12-01,181.33000183105469,318483,1435,56.610000610351562,1130.6300048828125,107.09999847412109,299.260009765625,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SC,2024-12-01,180.71000671386719,308257,1801,60.689998626708984,1263.3399658203125,121.76000213623047,298.6099853515625,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NJ,2024-12-01,174.07000732421875,282679,1339,54.459999084472656,1128.81005859375,116.66999816894531,299.08999633789062,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
UT,2024-12-01,159.16000366210938,281406,1561,54.169998168945312,1228.6800537109375,101.94000244140625,274.6199951171875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WV,2024-12-01,159.75999450683594,280371,1097,61.849998474121094,1033.18994140625,112.33000183105469,249.77999877929688,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WY,2024-12-01,161.44999694824219,245666,985,71.80999755859375,1215.1700439453125,117.31999969482422,272.27999877929688,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NE,2024-12-01,157.41999816894531,232551,1083,57.7400016784668,1065.199951171875,113.56999969482422,231.6300048828125,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MA,2024-12-01,202.19000244140625,216576,993,58.959999084472656,1303.1700439453125,119.19000244140625,340.94000244140625,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ID,2024-12-01,166.72000122070312,187371,858,55.450000762939453,837.82000732421875,115.98000335693359,268.17001342773438,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DC,2024-12-01,366.97000122070312,156500,667,71.419998168945312,2194.139892578125,195.77999877929688,682.3699951171875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ND,2024-12-01,167.42999267578125,138964,697,69.9000015258789,727.1300048828125,122.19999694824219,299.54998779296875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CT,2024-12-01,193.05000305175781,102424,678,67.419998168945312,1177.8399658203125,106.01000213623047,308.42001342773438,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NH,2024-12-01,204.85000610351562,51650,300,58.200000762939453,1358.56005859375,134.53999328613281,377.27999877929688,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DE,2024-12-01,152.00999450683594,44955,294,53.340000152587891,914.719970703125,99.449996948242188,278.20999145507812,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ME,2024-12-01,205.14999389648438,33066,225,53.389999389648438,1199.25,118.79000091552734,363.60000610351562,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VT,2024-12-01,274.85000610351562,27566,152,60.029998779296875,1179.72998046875,146.77000427246094,607.25,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
RI,2024-12-01,227.71000671386719,19614,111,57.049999237060547,916.8499755859375,146.39999389648438,353.6300048828125,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
